Date,Close,Open,High,Low,Volume
27/05/20,208.863434,201.893005,208.863434,201.785065,10631034756
26/05/20,201.902313,205.259567,205.752548,200.264282,10159741290
25/05/20,205.319748,201.982651,206.36145,200.667557,10415044124
24/05/20,202.370346,208.716064,210.595078,202.370346,11833299572
23/05/20,208.694397,207.194489,210.386459,205.29422,10665476768
22/05/20,207.169189,199.837112,208.591537,198.040863,12041592114
21/05/20,199.883606,210.12915,211.625183,193.346436,13308321229
20/05/20,210.096741,213.446243,214.716827,207.975815,12730175511
19/05/20,213.451111,214.604935,214.604935,210.143051,14346192779
18/05/20,214.525055,207.179779,215.908463,207.10907,17411566928
17/05/20,207.158691,200.608871,209.160934,200.102798,15470397303
16/05/20,200.677124,195.613388,202.771194,194.501587,15379081645
15/05/20,195.622665,202.955399,203.566391,193.755676,16602342092
14/05/20,202.949097,198.89151,204.117599,196.86882,20150524861
13/05/20,199.193283,189.3741,200.197327,189.127701,17054662289
12/05/20,189.3125,185.877335,191.601349,185.701797,15899726284
11/05/20,185.912842,188.632187,191.362335,180.718338,20054601647
10/05/20,188.599564,211.5522,211.5522,182.711166,25211575193
09/05/20,211.600128,213.142166,214.73912,209.071518,18950547549
08/05/20,212.991577,212.198242,216.327682,208.830734,20445139356
07/05/20,212.289413,203.912857,214.392471,202.074844,23594744655
06/05/20,204.055786,206.481354,211.534622,204.040878,20343543799
05/05/20,206.774399,208.013,211.778625,204.031128,19004689099
04/05/20,208.174011,210.890854,211.828384,199.047729,22602446422
03/05/20,210.933151,215.352066,219.270874,208.692368,20469034664
02/05/20,215.325378,214.230087,215.847534,212.878677,18260876092
01/05/20,214.219101,207.901733,217.628021,207.780884,20816320834
30/04/20,207.602051,216.909134,227.529694,206.43692,28089191904
29/04/20,216.968231,198.465195,218.454636,198.124512,26397548759
28/04/20,198.41539,197.273514,198.786545,194.849426,18217507467
27/04/20,197.224716,197.475723,199.552795,193.454163,18670194595
26/04/20,197.317535,195.413589,199.344971,194.768066,18335367012
25/04/20,195.515305,189.207397,196.792374,188.459534,18260969748
24/04/20,189.236938,185.222107,190.210388,185.222107,16788555028
23/04/20,185.028671,182.620178,189.088867,180.340652,21275740032
22/04/20,182.599579,172.670395,183.751007,171.826599,17994666395
21/04/20,172.737701,172.017715,175.178467,170.552841,16458767984
20/04/20,172.297165,181.480225,186.083542,170.321274,21266681335
19/04/20,181.61496,186.861984,188.098923,180.120819,19146038381
18/04/20,186.914001,171.618073,187.940475,171.618073,20160323443
17/04/20,null,null,null,null,null
16/04/20,172.157379,153.200424,173.157272,150.359421,22910469236
15/04/20,153.286896,157.565643,160.711121,152.802841,14171753737
14/04/20,157.59639,156.355957,160.944275,155.865936,14723156630
13/04/20,156.279556,160.720673,160.749695,151.614487,16465282133
12/04/20,161.142426,158.232391,164.516953,156.320511,15123721386
11/04/20,158.216019,158.538986,161.167572,155.29834,13555089447
10/04/20,158.412445,170.829269,170.949768,154.914474,17980944616
09/04/20,170.807144,172.761261,172.897781,167.987122,14901696210
08/04/20,172.641739,165.240326,173.210266,164.493195,17063110836
07/04/20,165.101944,169.147446,175.204132,164.203323,21659346091
06/04/20,169.13588,143.608215,169.272644,143.544601,21636382525
05/04/20,143.546646,145.261017,146.128525,142.102081,11280993591
04/04/20,145.219391,142.215179,145.377304,140.121826,11946658257
03/04/20,142.091309,142.110458,146.899872,139.619385,13184603402
02/04/20,142.029144,135.732178,146.787094,135.732178,15322861686
01/04/20,135.634552,133.61232,135.634552,129.730942,12456564435
31/03/20,133.593567,132.820923,134.274139,131.652893,11065246317
30/03/20,132.904541,125.577896,133.911469,125.28968,11841123306
29/03/20,125.583733,131.015335,131.174088,125.45005,9938133669
28/03/20,130.986496,134.032745,134.032745,126.962189,12162403960
27/03/20,133.937943,138.369934,139.902695,133.937943,11396286629
26/03/20,138.361557,136.190674,138.830566,134.886032,11367261176
25/03/20,136.195892,138.914963,141.403793,134.30423,13433092920
24/03/20,138.761444,135.194138,141.948532,133.168777,14609068673
23/03/20,134.911606,123.365982,134.911606,121.867882,14149877968
22/03/20,123.321152,132.851135,136.151642,122.909332,12497707224
21/03/20,132.81871,133.101761,135.972412,127.163757,13684083308
20/03/20,132.737167,136.649277,150.853806,122.605659,18960388062
19/03/20,136.593857,114.839828,140.527725,114.732864,16396753275
18/03/20,114.84227,113.857643,116.021622,111.743111,11617854009
17/03/20,113.942749,110.406784,118.988281,110.406784,12087490572
16/03/20,110.605873,124.996117,124.996117,105.17144,15984904590
15/03/20,125.214302,123.246063,132.242142,121.853653,12719251813
14/03/20,123.306023,133.582474,134.484375,122.414474,12740784545
13/03/20,133.201813,112.689995,137.429535,95.184303,27864623061
12/03/20,112.347122,194.738922,195.147934,111.210709,22134741655
11/03/20,194.86853,200.768036,202.9543,184.362152,16984790291
10/03/20,200.767242,202.863953,205.714249,198.064499,18344930072
09/03/20,201.986328,201.318497,207.451401,192.269897,23645428606
08/03/20,200.689056,237.780685,237.780685,200.602982,21381823651
07/03/20,237.853088,243.750198,249.978485,237.551285,19431652027
06/03/20,243.525299,229.168427,243.554977,228.743576,19374772256
05/03/20,229.268188,224.641891,234.364456,224.641891,18201291785
04/03/20,224.517975,224.565338,228.040421,222.088882,16567075208
03/03/20,224.47963,230.523972,232.325806,221.732666,19853178572
02/03/20,230.569778,218.711624,232.811584,217.284286,20305587789
01/03/20,218.970596,219.752686,226.677887,214.130432,18179807469
29/02/20,219.848511,226.83345,232.256622,219.848511,18181296376
28/02/20,226.760498,226.98761,234.208939,216.346207,22563530559
27/02/20,226.753387,225.687042,237.228928,212.66452,25645522790
26/02/20,225.680267,247.740204,249.649704,221.266556,26235617201
25/02/20,247.817596,265.283386,265.431488,246.858994,21878882134
24/02/20,265.216431,273.705078,275.53952,259.625153,22400845640
23/02/20,273.75415,262.278412,273.75415,261.96051,19585998814
22/02/20,262.331726,265.551575,266.387207,258.913147,16906032862
21/02/20,265.600616,257.891113,267.004852,255.689087,20867593292
20/02/20,257.949463,259.819855,263.695404,250.951263,23229828870
19/02/20,259.763977,282.036285,283.537933,259.763977,22679414413
18/02/20,281.94458,266.50882,283.196136,261.463898,26511477187
17/02/20,266.363434,259.890564,266.871246,244.335327,26024080089
16/02/20,259.894714,264.904053,272.882446,242.484406,25152366643
15/02/20,264.728577,284.56131,287.123688,264.279663,23682452994
14/02/20,284.217499,268.023285,285.056427,262.762512,23558253463
13/02/20,268.099243,265.052704,273.741058,258.922516,25801317504
12/02/20,265.406128,235.898224,272.398834,235.896271,24545049386
11/02/20,235.851196,223.384933,236.547134,218.617615,16964695963
10/02/20,223.522705,228.549133,229.184616,218.080048,16210008511
09/02/20,228.578568,222.982239,229.864243,222.982239,15031356241
08/02/20,223.146515,222.510971,226.588089,215.386292,16741203125
07/02/20,222.726059,212.315887,223.14093,212.304199,16673443564
06/02/20,212.339081,204.1297,214.597717,201.904068,16425589683
05/02/20,204.23024,189.299103,206.804001,188.752686,14865434435
04/02/20,189.250595,189.861725,191.111496,185.403625,11714191695
03/02/20,189.865067,188.607407,193.43689,188.012695,12392875241
02/02/20,188.617538,183.532501,193.080399,180.17395,14054425389
01/02/20,183.67395,180.11377,183.845551,179.745178,11569697182
31/01/20,180.160172,184.736908,185.405838,176.296814,11728616394
30/01/20,184.690475,174.917709,186.260483,172.374634,12604789338
29/01/20,175.050339,176.347885,178.842972,175.050339,10725267311
28/01/20,176.370316,170.884857,176.370316,170.738068,11772875064
27/01/20,170.930893,168.00885,172.922913,166.901093,11004476145
26/01/20,168.077103,161.176819,168.220322,160.281128,9261861590
25/01/20,161.283936,163.067291,163.227234,158.632477,8256956802
24/01/20,163.051178,162.899368,164.309448,156.749741,10657671162
23/01/20,162.928558,168.2957,168.312241,160.295319,10396868698
22/01/20,168.294159,169.608536,171.008698,166.774231,9209827928
21/01/20,169.697159,167.060471,169.91011,165.819717,9789369362
20/01/20,167.120514,166.904129,169.114883,162.331604,11144529787
19/01/20,166.969849,175.46759,177.247635,163.676865,13713374132
18/01/20,175.365677,170.747726,178.528778,166.789017,14929342256
17/01/20,170.779953,164.48938,173.069214,162.775604,14997091826
16/01/20,164.391006,166.332825,167.058151,159.709641,13735193018
15/01/20,166.230682,165.734619,170.425674,161.109619,15173694057
14/01/20,165.955353,144.251053,167.681549,144.064926,16712318373
13/01/20,144.226593,146.220139,146.791229,142.907135,8378529470
12/01/20,145.873932,143.032547,146.145859,142.707642,8528167453
11/01/20,142.927109,143.409103,146.480911,142.207962,9332208590
10/01/20,143.963776,138.967041,144.167328,135.520401,9084816203
09/01/20,138.979202,141.155777,141.393982,136.236404,7697325348
08/01/20,141.258133,143.487823,146.828003,138.268204,9387194957
07/01/20,143.543991,144.311996,145.00177,140.488876,9257954672
06/01/20,144.304153,136.305542,144.328186,136.079636,9093747121
05/01/20,136.276779,135.072098,139.410202,135.045624,7526675353
04/01/20,135.069366,134.168518,136.052719,133.040558,7430904515
03/01/20,134.171707,127.411263,134.554016,126.490021,10476845358
02/01/20,127.410179,130.820038,130.820038,126.95491,8032709256
01/01/20,130.802002,129.630661,132.835358,129.198288,7935230330
31/12/19,129.610855,132.612274,133.732681,128.798157,8936866397
30/12/19,132.633484,134.796524,136.757355,131.545563,9796951716
29/12/19,134.75798,128.266876,136.811203,127.997658,9708776786
28/12/19,128.322708,127.213013,130.258163,126.899696,8069298610
27/12/19,127.214607,126.368797,128.097565,124.820808,8299390176
26/12/19,126.361221,126.486328,130.898346,125.406441,8600871980
25/12/19,126.454636,129.068497,129.068497,124.88549,8418019054
24/12/19,129.063889,128.629257,131.672287,127.308769,7961819689
23/12/19,128.61409,132.306992,134.73175,127.416718,9622497693
22/12/19,132.372513,128.098129,133.160034,127.92849,9121058481
21/12/19,128.130951,129.095963,129.147659,127.612091,7449064703
20/12/19,129.066055,129.384369,129.756302,126.985352,8173594150
19/12/19,129.321136,133.05278,134.190643,125.971664,9564699140
18/12/19,133.092194,122.656837,133.394165,119.78006,11864518321
17/12/19,122.603889,133.647186,134.011536,121.395081,9057166141
16/12/19,133.614029,143.139526,143.224854,132.456665,8992282119
15/12/19,143.11499,142.86499,143.925354,139.426956,7235153411
14/12/19,142.869232,144.953415,145.529083,142.434555,7048066973
13/12/19,144.944748,145.655685,145.857101,143.746521,7264810247
12/12/19,145.604004,143.615662,145.751648,141.436981,7890383413
11/12/19,143.608002,146.320648,147.139206,143.045364,7037180049
10/12/19,146.267044,148.179855,148.564468,144.907959,6859512025
09/12/19,148.225174,151.224396,151.91394,147.621368,6744206747
08/12/19,151.264725,148.743683,152.392929,148.313339,6441727252
07/12/19,148.768158,149.197601,149.799713,148.374771,5911233284
06/12/19,149.194443,149.396484,149.670517,147.606522,6458766441
05/12/19,149.248993,146.686493,153.155396,145.459076,6745910228
04/12/19,146.747742,147.918381,150.680817,145.000885,7865937094
03/12/19,147.956421,149.058243,150.310425,146.001678,6204379850
02/12/19,149.059158,151.175476,152.116959,147.606796,6670561362
01/12/19,151.18573,152.491928,152.491928,147.067932,7102780298
30/11/19,152.539688,155.286407,156.691299,151.225342,6565950868
29/11/19,155.304153,151.7686,156.848404,151.460434,7503898278
28/11/19,151.717575,153.069244,156.613586,151.091125,7346531960
27/11/19,153.010559,148.39682,154.887207,143.525604,8778095308
26/11/19,148.965073,146.404312,150.004761,145.216873,7648516297
25/11/19,146.476532,142.697006,150.207962,133.802338,10962753356
24/11/19,142.834702,153.430527,153.965912,142.834702,7782769098
23/11/19,153.417786,150.212219,154.101563,147.601242,8289198330
22/11/19,150.268173,161.50589,163.028091,142.344101,12020749863
21/11/19,161.462723,175.673599,176.209213,159.365128,8546371325
20/11/19,175.698349,177.415283,178.993149,175.290436,7205785149
19/11/19,177.455551,180.502457,182.528,175.197113,7536699743
18/11/19,180.559601,185.041458,186.927155,179.175507,7787662111
17/11/19,185.119232,183.35083,188.191345,182.336807,7364325471
16/11/19,183.348358,180.4991,184.155273,179.985672,6789888120
15/11/19,180.521179,186.058167,186.251831,179.379562,8815678477
14/11/19,185.999634,188.272507,188.634598,184.992294,7872664470
13/11/19,188.258743,186.942444,189.331879,185.937943,7343173596
12/11/19,186.843414,185.564835,187.948029,184.191055,7792186666
11/11/19,185.489639,189.50293,190.338425,185.086319,7877424106
10/11/19,189.47728,184.943359,190.920609,184.686783,8752784211
09/11/19,185.028717,184.311722,185.838531,183.902237,7277418704
08/11/19,184.211472,187.924271,188.815979,182.541367,9176780911
07/11/19,187.976547,191.504303,191.861099,186.567001,9081247799
06/11/19,191.593842,189.113495,193.547256,188.667679,10156458684
05/11/19,189.304169,186.309311,191.257828,184.331985,10024177342
04/11/19,186.355194,182.319031,188.022934,181.821609,10551917945
03/11/19,182.425018,183.994827,185.024216,179.818146,8760247744
02/11/19,183.92572,184.018158,185.708954,182.797668,8087991830
01/11/19,183.969894,183.803696,185.059708,181.094498,9145611130
31/10/19,183.966919,184.797623,188.751266,180.068359,9607939606
30/10/19,184.692169,190.336395,191.111938,181.546371,10484902804
29/10/19,190.342575,182.67038,191.846756,182.364365,10622761958
28/10/19,182.662811,184.397507,187.883163,180.249557,10406734124
27/10/19,184.242218,179.932632,188.155334,177.682358,10815941952
26/10/19,179.83548,181.667068,195.942505,176.133804,13831784986
25/10/19,181.523209,162.189713,183.000122,161.966019,10358594018
24/10/19,162.168549,162.514114,164.147568,160.887955,7300917537
23/10/19,162.402786,172.262802,172.420578,157.463425,9624925919
22/10/19,172.300858,174.90506,175.650024,172.266235,6990951966
21/10/19,174.92099,175.52475,177.74173,173.28775,6815820627
20/10/19,175.534378,172.974762,176.718689,171.210724,6801091120
19/10/19,172.913025,173.649445,175.608231,172.215454,6551453871
18/10/19,173.621338,177.988556,178.179794,171.005051,7566257807
17/10/19,178.028351,175.906891,178.899551,174.565826,6737237423
16/10/19,176.013504,181.343735,181.66861,174.064163,7691244590
15/10/19,181.406067,186.977051,187.759872,179.462784,7731456579
14/10/19,186.960907,182.028473,187.303619,181.662277,7276520699
13/10/19,182.07515,180.861313,185.075912,180.317154,6733182273
12/10/19,180.826645,182.534027,186.304886,179.984833,7494328840
11/10/19,182.569687,191.801071,195.318802,181.661835,9128522970
10/10/19,191.659668,193.191071,193.896927,188.306473,8375913276
09/10/19,193.293259,182.036301,194.300491,180.668442,9088122101
08/10/19,182.021561,181.113358,184.35997,179.133392,7466282780
07/10/19,181.18634,172.940338,182.356354,171.527817,7844316834
06/10/19,173.059143,176.36438,177.364548,171.299774,5852890674
05/10/19,176.351517,176.94632,177.713242,173.069565,5837211771
04/10/19,176.985001,175.238434,178.552078,173.564087,6248928449
03/10/19,175.199341,180.703705,180.79921,172.599869,6381403725
02/10/19,180.71051,177.22406,180.826126,175.334274,6335595250
01/10/19,177.340424,180.209122,185.045532,175.812653,7676276225
30/09/19,179.872208,170.461349,179.872208,167.036606,7552915148
29/09/19,170.503479,174.612747,175.21022,166.997696,6497088199
28/09/19,174.572891,174.680832,175.778732,170.773956,6895423445
27/09/19,174.710999,166.651703,175.610779,163.209503,7909313625
26/09/19,166.727127,170.756912,171.692642,157.130325,7848286154
25/09/19,170.8927,168.133575,174.719772,164.913483,9766632018
24/09/19,168.110733,201.842087,203.500549,162.727783,11757739233
23/09/19,201.92131,211.713211,211.840515,201.887238,7494673136
22/09/19,211.54538,215.486557,216.086243,207.644928,7812854576
21/09/19,215.516205,217.897385,220.958298,215.000168,7743309778
20/09/19,218.050049,221.069626,221.598557,215.159637,8027974273
19/09/19,221.280853,211.247238,222.871689,204.685776,10620070913
18/09/19,211.393036,208.050598,216.711502,208.050598,9194634557
17/09/19,208.608749,197.114761,213.731949,196.715485,10232590812
16/09/19,197.113174,189.689331,198.204971,189.689331,8242029488
15/09/19,189.789124,188.068436,190.399338,186.447327,6222874780
14/09/19,188.105515,181.321579,188.44693,180.372208,6500686511
13/09/19,181.109726,180.975586,181.498291,178.582047,5955041237
12/09/19,181.016098,178.803772,181.998566,177.847321,5838605477
11/09/19,178.725494,179.839493,181.757462,176.500916,7157139035
10/09/19,179.78717,181.212845,184.063431,178.122421,6291476772
09/09/19,181.14946,181.362488,184.14946,177.419357,7232938985
08/09/19,181.35553,178.282593,182.977081,178.142502,6472677266
07/09/19,178.262619,169.955276,180.851608,169.444122,6791531342
06/09/19,169.956177,174.172226,177.718704,168.341339,6797611878
05/09/19,174.217133,175.966278,176.16391,171.746826,5589476516
04/09/19,175.992889,179.491989,180.136597,175.325363,5938120494
03/09/19,179.499329,178.357758,182.347992,175.970169,6962728938
02/09/19,178.347351,171.697601,180.145218,170.451691,6503447137
01/09/19,171.629425,172.458405,173.696854,169.531281,5554799576
31/08/19,172.469788,168.887894,174.323975,167.802582,5830212249
30/08/19,168.834869,169.489288,170.773514,167.071411,5776520220
29/08/19,169.516739,173.958694,173.996399,167.170898,7129569083
28/08/19,173.889969,187.495499,187.930878,172.185608,6696604087
27/08/19,187.516663,188.950058,188.963181,185.472931,6042327402
26/08/19,188.929382,186.73555,193.442184,186.73555,7207986636
25/08/19,186.842392,191.234787,192.16333,184.964752,5826017143
24/08/19,191.289566,194.671631,194.784988,187.627258,6249737982
23/08/19,194.706207,191.106873,195.906494,189.562317,6658162377
22/08/19,191.332916,186.941238,194.415512,183.384521,7569043874
21/08/19,186.891632,196.621689,197.027435,182.689178,7775772700
20/08/19,196.565414,202.813141,203.015991,195.619537,6408417610
19/08/19,203.091934,194.55603,203.56015,193.108246,6145148692
18/08/19,194.49353,185.841095,197.522491,183.692245,5969012024
17/08/19,185.687683,185.531662,186.70314,182.593887,5512696513
16/08/19,185.440079,188.644257,188.905594,180.384842,7133915837
15/08/19,188.50206,186.683502,189.462158,178.142563,8197244441
14/08/19,186.607742,208.603989,209.066437,186.331924,7444456154
13/08/19,208.709045,211.342697,211.384415,205.422501,5946313205
12/08/19,211.288071,216.055908,216.142563,210.946487,5674315559
11/08/19,216.092865,206.732239,216.598648,206.510803,6440605605
10/08/19,206.733536,210.530167,213.734833,203.793106,6584748527
09/08/19,210.488907,220.908646,221.364334,208.245972,6964818795
08/08/19,220.941864,226.518478,226.774719,216.516251,6713525644
07/08/19,226.391006,225.925293,229.65657,222.775452,7020342210
06/08/19,226.020645,234.24559,239.115906,223.551178,7647742672
05/08/19,234.215027,222.650879,235.635284,222.603882,7765060287
04/08/19,222.669724,222.580811,224.227295,218.492172,5238542572
03/08/19,222.490341,217.895554,224.62323,217.331741,5697798687
02/08/19,217.871567,217.88446,222.182571,215.97583,6159440229
01/08/19,217.808441,218.554596,218.812653,212.914505,5965442642
31/07/19,218.654144,210.492416,218.654144,210.437912,6003828340
30/07/19,210.522598,211.339203,213.614075,206.867615,5489918859
29/07/19,211.268051,211.123657,213.932053,208.764313,5485190664
28/07/19,211.186554,207.413773,212.04184,202.252899,5504887934
27/07/19,207.40831,219.61763,223.517258,204.903931,6257703908
26/07/19,219.629608,219.628128,220.236389,214.125687,5729852178
25/07/19,219.617996,216.969116,224.254196,216.135147,6731281160
24/07/19,217.046371,212.553818,217.535431,203.893402,7168982843
23/07/19,212.728516,217.568466,218.518051,209.638123,6976091534
22/07/19,217.560013,225.698654,226.862579,213.44838,6338843919
21/07/19,225.630768,229.167694,229.861664,219.027756,6685082868
20/07/19,229.119217,221.412659,234.198456,221.189484,7976245988
19/07/19,221.33342,226.6577,226.940475,215.838242,7606433131
18/07/19,226.566162,211.444611,229.239395,208.037735,9327816059
17/07/19,211.48497,199.066788,217.975632,193.990417,9387747640
16/07/19,199.188675,229.748657,234.51384,197.377899,9036620494
15/07/19,229.776001,227.965057,235.02565,210.391266,9723674244
14/07/19,227.578064,269.281616,269.641235,227.269211,8578339386
13/07/19,269.458801,276.289124,276.685242,263.068268,6716829429
12/07/19,276.276703,268.692261,278.855591,268.000031,8148936015
11/07/19,268.704041,289.945984,290.021057,266.094666,10216287022
10/07/19,290.002319,308.851288,313.069458,285.565796,11679985167
09/07/19,308.881012,313.325165,318.223114,305.285828,10055159803
08/07/19,313.251404,305.734772,314.267883,303.500458,9078905628
07/07/19,305.700562,287.603607,310.139313,286.109192,8119724981
06/07/19,287.547119,287.893829,295.991425,286.665863,7674615025
05/07/19,287.997528,284.38092,293.921143,282.694702,8723493015
04/07/19,284.523224,303.025085,303.961151,282.765747,8403513106
03/07/19,303.099976,291.764618,303.342041,291.401642,9926711979
02/07/19,291.596436,293.537262,295.655853,272.60257,10618413952
01/07/19,293.641113,290.268494,301.026154,280.022827,10292223948
30/06/19,290.695984,319.584045,322.789581,290.695984,10303111000
29/06/19,320.058899,311.284424,322.043549,294.753845,10929374565
28/06/19,311.226105,294.143036,313.031555,292.939819,11514656820
27/06/19,294.267639,336.9599,343.433441,278.573242,14038092503
26/06/19,336.753174,317.992584,361.398682,315.954865,16437084081
25/06/19,318.126312,310.678619,318.126312,307.643158,9641764965
24/06/19,310.424683,307.722137,312.329346,299.55954,8205712062
23/06/19,307.827789,309.416687,318.565674,305.764587,8161062380
22/06/19,309.38031,295.115082,315.189728,294.728241,10613731255
21/06/19,294.910278,271.743103,295.303314,271.743103,9331694140
20/06/19,271.695007,269.407867,274.073517,265.500458,6408981097
19/06/19,269.431793,265.056854,270.333374,264.754791,5516510947
18/06/19,265.051849,274.320251,274.320251,263.14444,6205242504
17/06/19,274.351105,269.090576,275.442566,268.35379,6009795781
16/06/19,269.223206,268.901154,278.143188,265.535339,9676746453
15/06/19,269.019318,263.934143,271.505585,262.121216,8126853944
14/06/19,264.087463,256.179657,265.371399,254.14743,8676891267
13/06/19,256.168793,260.913513,262.163116,255.596283,8442077836
12/06/19,260.90329,245.925491,261.017578,244.491318,8645598618
11/06/19,245.78183,247.862122,248.662582,239.825348,7382269700
10/06/19,247.520126,232.830139,247.66217,229.341766,8141159848
09/06/19,233.0867,245.540482,245.972824,229.257431,7566421456
08/06/19,245.738098,251.249313,252.377396,243.229111,7225996863
07/06/19,250.930359,249.335281,254.352295,246.5979,8379534528
06/06/19,249.474335,246.925247,249.944504,238.501114,8265146806
05/06/19,247.05101,241.49704,248.138138,239.983459,8548917062
04/06/19,241.338791,252.511642,252.511642,236.127213,10132549747
03/06/19,252.607925,270.088562,270.334106,251.262192,9375712917
02/06/19,270.225525,265.512726,272.80722,265.04187,8744111713
01/06/19,265.391266,268.43335,273.557983,263.524597,9942869852
31/05/19,268.113556,256.015259,268.659943,249.111847,11255023515
30/05/19,255.858948,269.55188,287.20163,247.348602,13604268584
29/05/19,269.455688,271.779053,273.756287,263.0914,9819132174
28/05/19,271.768707,272.590485,274.320831,267.514374,10362846898
27/05/19,272.86264,267.141876,278.507263,265.444702,12074664736
26/05/19,267.069641,251.724792,269.166534,247.245392,9664267731
25/05/19,251.759872,249.694046,257.356842,249.088791,8924985385
24/05/19,249.484985,245.987091,255.259338,243.240097,9929433206
23/05/19,245.965668,244.665115,247.616638,233.793091,10671663487
22/05/19,244.698914,254.995316,258.801849,242.730484,9818257463
21/05/19,255.215881,251.647842,262.107544,248.196304,11545049593
20/05/19,251.86441,261.267487,261.55127,241.80365,10834541285
19/05/19,261.292206,234.449463,263.740997,233.758667,12049250894
18/05/19,234.59523,243.911301,246.362762,233.099854,10933142646
17/05/19,243.764587,263.848358,266.979614,227.767426,16037551694
16/05/19,264.01001,246.941956,275.39444,245.795288,18661465873
15/05/19,247.153061,217.010117,247.446594,216.822113,13460006534
14/05/19,217.148575,196.738281,217.874649,196.05481,12751049755
13/05/19,196.846283,187.417923,205.098267,185.305908,10367149039
12/05/19,187.325317,194.163025,201.881485,183.653931,10326050090
11/05/19,194.304337,173.139313,203.466644,173.139313,12578331654
10/05/19,173.142746,170.312973,175.885269,168.991425,8036919053
09/05/19,170.289307,170.951874,172.880402,167.247879,6546914198
08/05/19,170.948166,169.904205,172.183548,166.409241,6416569598
07/05/19,169.79866,172.427277,180.394409,169.694717,8411140170
06/05/19,172.653214,163.337982,175.760101,159.98819,7540096853
05/05/19,163.450699,164.015259,165.399979,159.700653,5938415562
04/05/19,164.026581,167.887222,170.645935,161.791428,6658100049
03/05/19,167.952408,162.075165,170.068741,161.080627,7299410672
02/05/19,162.122787,160.853577,162.937012,160.060699,6044171062
01/05/19,160.818344,162.186554,164.060684,159.660217,5789172433
30/04/19,162.166031,155.172775,162.432251,155.172775,6275803460
29/04/19,155.201996,157.291061,158.333923,153.186523,6053776253
28/04/19,157.295074,158.499771,159.565384,157.125519,5379894433
27/04/19,158.434937,156.270859,160.589417,155.621887,5863109118
26/04/19,156.347092,154.579437,158.029007,152.085678,7505283355
25/04/19,154.459396,165.914734,166.513412,153.847,6820332362
24/04/19,165.826096,171.349533,171.573212,161.976685,7351304156
23/04/19,171.4478,172.007217,176.850784,170.896759,7097827092
22/04/19,171.874664,170.017487,173.069122,168.729553,6094878077
21/04/19,170.046524,173.715408,174.420776,167.428589,6005571688
20/04/19,173.751266,173.718811,176.705811,171.788834,6142567812
19/04/19,173.708435,173.787888,173.978897,170.620209,6541053061
18/04/19,173.814026,166.913208,175.365326,166.672119,6971581464
17/04/19,166.95076,167.553696,168.938583,165.501892,5596102715
16/04/19,167.623444,161.52655,167.666321,160.888748,5180105341
15/04/19,161.574173,167.897476,168.818451,159.55574,5672311824
14/04/19,167.838516,164.476089,168.591034,162.781479,4846298303
13/04/19,164.513351,164.622849,166.362427,163.011856,4959301561
12/04/19,164.736328,165.335205,166.127518,161.029739,6237185309
11/04/19,165.497025,177.342758,177.487488,162.320618,7859383417
10/04/19,177.337479,176.067841,183.134277,175.230377,7856924879
09/04/19,176.114578,180.222122,180.254227,175.091751,7632529578
08/04/19,180.25882,174.449677,184.377853,174.160995,9304964610
07/04/19,174.531647,165.977249,175.213165,164.932098,7596176020
06/04/19,165.947205,165.511246,172.515778,161.799469,7167016221
05/04/19,165.514847,158.020004,167.220383,157.443954,7531316908
04/04/19,158.052536,161.431763,164.929214,155.241104,7953123529
03/04/19,161.458801,164.008636,178.322052,157.322144,10622456246
02/04/19,163.961746,141.839523,165.226822,141.636459,9826645698
01/04/19,141.830322,141.465485,142.733994,140.737564,4611999536
31/03/19,141.514099,142.139221,142.189209,140.697372,4249050197
30/03/19,142.092682,142.359146,149.613235,141.031738,5144662127
29/03/19,142.497421,139.343201,142.54924,138.045105,5125602702
28/03/19,139.416473,141.005844,141.007935,138.425171,4163212475
27/03/19,140.988159,135.454361,141.07547,135.34166,5228240093
26/03/19,135.460358,135.054321,135.460358,133.757339,4499271679
25/03/19,135.031021,137.08136,137.695343,133.490158,4480516753
24/03/19,136.986923,138.315353,138.37561,136.313751,4266845458
23/03/19,138.239868,137.039871,139.385391,136.912018,4436568613
22/03/19,137.181442,136.562256,138.794296,136.228607,4490899266
21/03/19,136.636063,140.478485,141.003235,135.855423,5087247796
20/03/19,140.686356,140.484711,140.945572,138.307037,4664134462
19/03/19,140.519196,139.254013,140.989059,139.143021,4251488129
18/03/19,139.374603,140.104858,142.267212,138.841553,4551739879
17/03/19,140.000549,142.238297,142.371918,139.323517,3827157729
16/03/19,142.398178,137.911957,144.558441,137.911957,4839003569
15/03/19,137.691788,133.567154,138.395142,133.567154,4506861856
14/03/19,133.711594,133.203903,135.180847,132.750076,4476532147
13/03/19,133.263077,134.611771,134.611771,132.719727,4265162099
12/03/19,134.442886,134.012848,135.273468,130.944153,4709988000
11/03/19,133.83403,136.849533,137.353409,133.102798,4689807419
10/03/19,136.758682,138.180496,138.270309,135.685684,4578438499
09/03/19,137.965332,134.887558,139.119415,134.677124,5011918715
08/03/19,135.127075,138.311356,139.4991,133.557693,4678816794
07/03/19,138.0345,138.942383,140.85788,137.273132,4339206292
06/03/19,138.789352,137.95874,139.968826,136.14592,4589054219
05/03/19,137.822388,127.792953,138.22998,126.735298,4764849990
04/03/19,127.774124,132.157883,132.729141,125.402702,4008171341
